,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,Valley City State University,Financial Aid Office,"Valley City, ND 58072",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/mabel-snoeyenbos-scholarship/,"Established in honor of Miss Snoeyenbos by Dr. Richard A. McCready, Class of 1949, and his wife Ardis Severson McCready, Class of 1947. This award is available to sophomores, juniors, or seniors majoring in Business. Selection is based on need and merit as determined by the faculty of the Business Department.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Mabel Snoeyenbos Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/lvba-scholarship-for-masters-and-juris-doctor-degrees/,"Founded in May 2011, the Las Vegas Business Academy is a nonprofit organization dedicated to the educational enrichment, professional development, mentoring and financial support of college graduates pursuing a MBA, MHA or JD degree. The LVBA is focused on developing Nevada's next generation of exceptional business leaders through a collaboration with UNLV and influential industry leaders.(adsbygoogle = window.adsbygoogle || []).push({});The Las Vegas Business Academy is offering scholarships to students interested in pursuing a Master's or Law Degree at the University of Nevada, Las Vegas (UNLV). Scholarship recipients will also receive mentoring from Las Vegas' most respected industry leaders as well as have the opportunity to take advanced classes at top universities around the world.Eligible applicants must be:-U.S. citizens or legal permanent residents-Enrolled or be planning to enroll in a MBA, MHA, or JD program at UNLV-Have a minimum college or post-secondary degree grade point average of 3.25 on a 4.0 scaleFor more information or to apply, please visit the scholarship provider's website.",LVBA Scholarship for Masters and Juris Doctor Degrees
0,2700 N. Arnoult Road,,"Metairie , LA 70002",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/louisiana-seafood-scholarship/,"The purpose of the Louisiana Restaurant Association Education Foundation (LRAEF) scholarship program is to support the continuing education of individuals pursuing a career in the culinary and/or hospitality industry. Scholarship awards are merit-based and may vary based on available funds. Checks will be issued directly to the educational institution after confirmation of student's full-time enrollment is received. Funds may be used for tuition, books, fees, room, and board.(adsbygoogle = window.adsbygoogle || []).push({});Louisiana Seafood Scholarship was established through a generous gift from the Louisiana Seafood Promotion & Marketing Board, and is awarded to qualified applicants who show an interest in cultivating, protecting, and promoting Louisiana seafood.Supplemental materials:-Three (3) Letters of recommendation & character reference forms (no relatives)-Current Official Transcript (originals only; no copies or unofficial documents will be accepted)-Copy of ProStart Certification (if applicable)-Essay (500-word minimum, 1000 word maximum; typed double spaced)For more information or to apply, please visit the scholarship provider's website.",Louisiana Seafood Scholarship
0,303 Homestead Ave.,,"Holyoke, MA 01040",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/louellen-dabbs-scholarship/,"The LouEllen Dabbs Scholarship is for a student who is a single parent and interested in pursuing a career in business, banking, or finance. To qualify, students must be enrolled in business administration or banking, be a single parent, be registered for a minimum of nine credits, and have at least a 2.35 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",LouEllen Dabbs Scholarship
0,4745 Wheaton Drive #100,,"Fort Collins, CO 80521",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/linda-norton-good-neighbor-scholarship-fund/,"This scholarship is awarded to seniors within the Poudre School District boundaries with a 3.5 GPA or better who plan to continue in post-secondary education or training in Colorado. To be considered the student must intend to pursue a degree in business, finance, or economics and additional preference will be given those seeking a degree in real estate. Financial need is a factor and should be demonstrated via a narrative that describes their financial situation.(adsbygoogle = window.adsbygoogle || []).push({});",Linda Norton Good Neighbor Scholarship Fund
0,499 East High Street,Suite 112,"Lexington, KY 40507",kristen@bgcf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/lillian-kitchen-and-zella-kitchen-challis-scholarship/,"Thanks to our generous donors, Blue Grass Community Foundation is pleased to offer a variety of scholarships to area students seeking educational opportunities beyond high school.(adsbygoogle = window.adsbygoogle || []).push({});This scholarship provides one annual award of $2,000 to a graduating senior from Harrison County High School in Cynthiana, Kentucky. The recipient must plan to major in science, math, engineering, pre-medicine, business, or education in college.For more information or to apply, please visit the scholarship provider's website.",Lillian Kitchen and Zella Kitchen Challis Scholarship
0,1420 Eckles Ave.,,"St. Paul, MN 55108",kling175@umn.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/land-o-lakes-scholarships-for-transfer-students/,"The College of Food, Agricultural and Natural Resource Sciences (CFANS) has a scholarship for transfer students for the upcoming academic year. CFANS is offering up to 6 scholarships worth $5,000 each, through the Land O'Lakes Multifunctional Agricultural and Food Systems Scholarship. The scholarship is potentially renewable for a second year, provided recipients participate in the co-curriculum program and maintain a 3.0 GPA.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must participate in a co-curriculum program with Land O'Lakes, Inc., WinField employees and other scholar recipients and research a topic provided by WinField. You must meet with your team and mentor once a month and present your findings in March/April to Land O'Lakes Executives. For more information or to apply, please visit the scholarship provider's website.",Land O' Lakes Scholarships for Transfer Students
0,61 Rocky Pond Road,,"Plymouth, MA 02360-3603",PizanoL@BV.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/knowlton-operators-scholarship/,"The Knowlton Operator's Scholarship is awarded to operators for training when budgetary constraints eliminate the opportunity for some to attend training for certification, advancement or professional development.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Knowlton Operator's Scholarship
0,2801 W. Bancroft St.,,"Toledo, OH 43606-3390",Terribeth.Gordon@utoledo.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/kinsey-determination-scholarship-for-the-college-of-business/,"This scholarship awarded to full-time undergraduate students in the College of Business and Innovation. To be eligible, students must be male with a single mother, living the majority of his life without the presence of a father or male guardian. The scholarship is based on financial need. A current aid year FAFSA must be on file. Personal achievement and strong principles are also considered when selecting a recipient.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Kinsey Determination Scholarship for the College of Business
0,P.O. Box 68960,,"Indianapolis, IN 46268",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/kenneth-and-ellen-nielsen-cooperative-scholarship/,"The scholarship is given in memory of the late Mr. and Mrs. Kenneth Nielsen. He served as president and chief executive officer of Farmland Industries, Inc., from 1981-1986.The Nielsens were devoted to agriculture, cooperatives and young people. They were both committed to improving economic conditions for farmers and ranchers through cooperative efforts. Must be a high school senior or college student pursuing a four-year degree in agriculture with a major in agronomy, crop(adsbygoogle = window.adsbygoogle || []).push({});science, animal nutrition, agricultural business/farm/livestock or ranch management, agricultural economics, agricultural journalism or international agriculture. Applicant or applicant’s parents/guardians must be members of an agricultural cooperative that is also a member of the Iowa Institute for Cooperatives. Approximately two scholarship at $1,000 each. For more information or to apply, please visit the scholarship provider's website.",Kenneth and Ellen Nielsen Cooperative Scholarship
0,1840 South 1300 East,,"Salt Lake City , UT 84105",finaid@westminstercollege.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/kathryn-kyriopoulos-colemere-endowed-scholarship/,"The Kathryn Kyriopoulos Colemere Endowed Scholarship was established in 2004. The scholarship is awarded to students who are single parents and have financial need. Preference is given to students in business, education, or nursing. Applicants must be enrolled at least half-time and have a minimum 3.0 GPA.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Kathryn Kyriopoulos Colemere Endowed Scholarship
0,8 Abbott Park Place,,"Providence, RI 02903",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jwu-business-professionals-of-america-bpa-scholarship/,"The JWU Business Professionals of America (BPA) Scholarship is available to any accepted incoming student who is a past or present member of BPA. Recipient is selected based upon participation in organization and transcripts. The award is renewable for up to four years and recipient must participate in and give support to JWU's BPA activities.  Applications received before February will be considered for full tuition.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",JWU Business Professionals of America (BPA) Scholarship
0,1 South Franklin Street,,"Chicago, IL 60606",jvsscholarship@jvschicago.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jvs-chicago-scholarship-program/,"Educational scholarship funds from grants administered by the Jewish Federation of Metropolitan Chicago are available for Jewish college students. More than $500,000 each year is available for full-time students, predominantly those legally domiciled in the metropolitan Chicago area, who are identified as having promise for significant contributions in their chosen careers. Assistance is available for those in the helping professions.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must be Jewish-Were born and raised in the Chicago metropolitan area including Lake County, Indiana; or one continuous year of full-time employment in the Chicago-metro area prior to enrollment-Intend to remain in the Chicago-metro area after school-Demonstrate financial need-Demonstrate career promise-Available for an interview between March 1st and April 20th-Provide two professional/academic reference lettersFor more information or to apply, please visit the scholarship provider's website.",JVS Chicago Scholarship Program
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jsu-alabama-power-scholarship/,"Established by the Alabama Power Foundation for deserving students enrolled in the College of Commerce and Business Administration. The JSU Alabama Alabama Power Scholarship is open to Alabama residents who plan to attend Jacksonville State University. Applicant must major in business related area.(adsbygoogle = window.adsbygoogle || []).push({});Applicant must be a full-time student demonstrating academic achievement enrolled in the college of commerce and business administration. Must be an Alabama resident.For full details and to apply, please visit the scholarship provider's website.",JSU Alabama Power Scholarship
0,JSU Student Financial Aid Office,700 Pelham Road-North,"Jacksonville, AL 36265-1602",scholarships@jsu.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jsu-alabama-jeff-parker-scholarship/,"The JSU Alabama Jeff Parker Scholarship is for full-time junior or senior that our Commerce/Business majors. This scholarship was established by Mr. Jeffery A. Parker.(adsbygoogle = window.adsbygoogle || []).push({});For a complete list of available JSU Alabama Scholarships, please visit our website.",JSU Alabama Jeff Parker Scholarship
0,1733 King Street,,"Alexandria, VA 22314-2720",joeperduescholarship@clubfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/joe-perdue-scholarship/,"The Club Foundation awards scholarships based on the availability of funds and merit of application. Scholarship awards are made at the recommendation of The Club Foundation Allocation Committee (CFAC) and approved by the Board of Governors. The scholarship award is made directly to the registrar at the college or university the recipient attends.(adsbygoogle = window.adsbygoogle || []).push({});Any individual who is actively seeking a managerial career in the club industry and is currently attending an accredited, four-year college or university undergraduate program, may apply for the Joe Perdue Scholarship for aid.Candidates must provide strong evidence that they are pursuing managerial careers in the private club industry. A candidate must have completed his/her freshman year of college and be enrolled for the full upcoming academic year in an accredited four-year institution. In addition, the candidate must have achieved and continue to maintain a grade point average of at least 2.5 on a 4.0 scale, or 4.5 on a 6.0 scale.For more information or to apply, please visit the scholarship provider's website.",Joe Perdue Scholarship
0,2700 N. Arnoult Road,,"Metairie , LA 70002",jjeansonne@lra.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jim-funk-scholarship/,"Established in 2012, this scholarship is the LRA Education Foundation's most prestigious award. It is named for the former LRA President and CEO Jim Funk who was instrumental in starting this foundation during his 30 years of service to the LRA. This scholarship is renewable on an annual basis for up to four years provided minimum GPA and enrollment standards are met.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must be currently enrolled or accepted in a bachelor and/or associate degree seeking program for at least two (2) consecutive semesters/terms after the award date. Courses of study can include, but are not limited to, culinary, hospitality & tourism, business, or management programs in order to pursue a career in the restaurant, food service, tourism, or hospitality industry. Applicants chosen as scholarship recipients must be classified as full-time students.Supplemental materials:-Three (3) Letters of recommendation & character reference forms (no relatives)-Current official transcript (originals only)-Copy of ProStart Certification (if applicable)-Essay (500-word minimum, 1000 word maximum; typed double spaced)It is mandatory that scholarship recipients must be present at the Louisiana Restaurant Association annual awards banquet on Saturday, August 6 to receive their scholarship awards.For more information or to apply, please visit the scholarship provider's website.",Jim Funk Scholarship
0,930 E. 50th Street,,"Chicago , IL 60615",mchambers@rainbowpush.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jesse-l-jackson-fellows-toyota-scholarship/,"The Jesse Jackson Fellows-Toyota Scholarship is a renewable scholarship that awards up to $25,000 dollars annually to deserving African-American college sophomores. Students who are interested in applying for the scholarship must have a minimum cumulative 3.0 GPA, be a business or STEM (Science, technology, engineering and/or math) major that can be applied to the automotive industry, demonstrated participation in community service and need for financial assistance. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Jesse L. Jackson-Fellows Toyota Scholarship
0,500 First Street,Suite 2600,"Wausau, WI 54403",sue@cfoncw.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jeff-baum-aviation-aerospace-scholarship/,"The Jeff Baum Scholarship is a $500 annual award to a deserving aviation/aerospace student. Preference will be given to students enrolled in an aviation business management program. Applicants must be a continuing student in a full-time, multi-year program at an accredited school and have a minimum 3.2 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Jeff Baum Aviation/Aerospace Scholarship
0,1211 West 22nd Street,Suite 900,"Oak Brook , IL 60523",programs@zonta.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jane-m-klausman-women-in-business-scholarship/,"The Jane M. Klausman Women in Business Scholarships are awarded to women studying business at the undergraduate level who have demonstrated outstanding potential in the field. Zonta International offers up to 32 scholarships of $1,000 each at the district/region level and 12 international scholarships in the amount of $7,000.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must be female students undertaking a business and/or business-related program at an accredited university/college/institute and must be enrolled in at least the second year of an undergraduate program through the final year of a master's program at the time the application is submitted. Must submit verification of current enrollment with application materials, have achieved an outstanding academic record during their academic studies, including business-related subjects  and must have demonstrated initiative, ambition, and commitment to pursuing a career in business. For more information or to apply, please visit the scholarship provider's website.",Jane M. Klausman Women in Business Scholarship
0,1601 Duke St.,,"Alexandria, VA 22314",daker@afeendowment.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/jacob-and-rita-van-namen-marketing-scholarship/,"The Jacob and Rita Van Namen Marketing Scholarship was established January 1997. Jacob Van Namen is a true entrepreneur who built a multi-million dollar business in wholesale floriculture. This award is intended to develop knowledgeable, creative individuals who will improve the floriculture industry. The Van Namen Scholarship requires students to have a career interest in agribusiness, marketing, and distribution of floral products and be of sophomore, junior, or senior standing.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Jacob And Rita Van Namen Marketing Scholarship
0,"1900 K Street, NW #700",,"Washington, DC 20006",rdupont@franchise.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/ifa-foundation-scholarship-sponsored-by-choice-hotels-international/,"The International Franchise Association Foundation individual selected will be invited to IFA's Annual Convention in February and will receive a travel stipend up to $1,500 to attend. Must be a sophomore, junior or senior enrolled in a U.S. accredited college or university with studies in business, hospitality or franchise management. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",IFA Foundation Scholarship Sponsored by Choice Hotels International
0,1900 K Street,NW #700,"Washington, DC 20006",rdupont@franchise.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/ifa-foundation-scholarship-marriott-foundation/,"The Franchise Education and Research Foundation and the Marriott Foundation have collaborated to sponsor this scholarship award. A competitive one-time award will be presented annually. Additionally, the individual selected will be invited to the International Franchise Association's (IFA) Annual Convention and will receive a travel stipend (up to $1,500) to attend. To be eligible for this one-time award, applicant must: be enrolled in an U.S. accredited college or university with studies in business, hospitality, or franchise management, have sophomore, junior, or senior college class standing for the period of the scholarship, and be a U.S. citizen. Must submit a 500-word essay on ""The Value of a College Education."" For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",IFA Foundation Scholarship - Marriott Foundation
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/ibm-tribal-college-scholarship/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the IBM Tribal College Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Must be studying science, technology, engineering, mathematics and/or business-Demonstrated commitment to the American Indian Community-Students must have an interest in interning for IBMFor more information or to apply, please visit the scholarship provider's website.",IBM Tribal College Scholarship
0,2121 Eye Street NW,,"Washington , DC 20052",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/hyundai-scholarship/,"It is anticipated that South Korean scholars will utilize their knowledge to enhance the viability of the South Korean economy through the expansion of educational technology in the fields of international business, international banking, computer science, information technology, research and development, and related fields. The program is also designed to interest American scholars in Korea and to further the bilateral cultural, economic, and political exchanges between the United States and the Republic of Korea.(adsbygoogle = window.adsbygoogle || []).push({});Hyundai Scholarships of up to full tuition (fees excluded) are awarded for the period of one academic year for J-1 or U.S. citizens that are incoming and studying full-time at the PhD or Master's level at GWU in the School of Engineering and Applied Science or the School of Busines.Awards are made annually to both South Korean and U.S. citizens. Korean Applicants are expected to return to Korea upon completion of their programs of study to contribute to the economic advancement of Korea. U.S. students need to demonstrate a substantive commitment to Korea in their past and in their future careers. School of Business (excluding Executive Education programs) and School of Engineering and Applied Science Hyundai scholarship candidates must take their coursework at the Foggy Bottom Campus. Eligible fields of study are all programs in the School of Engineering and Applied Science and the School of Business as they relate to Korea or Korean-American relations. All recipients must be full-time masters or doctoral students, and demonstrate high scholastic achievement by maintaining required academic averages for their programs of studies. Incoming Korean students must have minimum TOEFL scores of 600 on the written test or 105 on the internet-based exam, or an IELTS overall band score of 7.0 (with no individual band below 6.0).Awards are limited, but are up to $5,000 (full-time) or $2,500 (part-time) for the academic year.For more information or to apply, please visit the scholarship provider's website.",Hyundai Scholarship
0,P.O. Box 4744,,"Troy, MI 48099",scholarships@wid-mi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/horizons-michigan-scholarship/,"The HORIZONS-Michigan Scholarship encourages women to pursue careers related to the national security and defense interests of the United States and provides development opportunities to women already working in these fields. Applicants must be citizens of te U.S. and residents of Michigan, either a full-time or part-time graduate or undergraduate who has attained at least junior level status (60 credits) at an accredited Michigan university or college. Applicants must also demonstrate an interest in pursuing a career related to national security or defense and have a minimum 3.25 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Horizons - Michigan Scholarship
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/hilton-worldwide-tribal-college-hospitality-scholarship/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Hilton Worldwide Tribal College Hospitality Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Majoring in Hospitality or Business-Attending Blackfeet Community College, Lac Courte Oreilles Ojibwa Community College, or Southwestern Indian Polytechnic Institute-Recipients strongly encouraged to apply for internship openings with Hilton WorldwideFor more information or to apply, please visit the scholarship provider's website.",Hilton Worldwide Tribal College Hospitality Scholarship
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/hershey-company-tribal-scholarship-for-tribal-colleges/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Hershey Company Tribal Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Majoring in math, technology, science, engineering and/or business-Recipients are strongly encouraged to apply for the Hershey Company’s internship programFor more information or to apply, please visit the scholarship provider's website.",Hershey Company Tribal Scholarship for Tribal Colleges
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/hershey-company-tribal-scholarship/,"The American Indian College Fund Full Circle Scholarship Program scholarships are awarded to students attending non-tribal colleges.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for Full Circle scholarships include:-U.S. citizenship-Enrolled full-time in an accredited public or private (non-profit) college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Hershey Company Tribal Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Priority is given to students from or studying at schools in PA, TN, VA and IL, or who are residents of these states-Majoring in math, technology, science, engineering and/or business-Recipients are strongly encouraged to apply for the Hershey Company's internship programFor more information or to apply, please visit the scholarship provider's website.",Hershey Company Tribal Scholarship
0,12700 Park Central Dr.,Suite 308,"Dallas, TX 75251",pjohnston@iaee.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/helen-brett-scholarship/,"The purpose of the Helen Brett Scholarship is to assist individuals who are enrolled in a four-year degree program with a focus on the study of exhibition and event management. The scholarship serves to promote the exhibitions and events industry by attracting college level students into the field of study and encouraging their pursuit with financial support. Scholarships are awarded competitively based upon the pursuit of a degreed major focusing on exhibition and/or event management. If within a hospitality program, the focus of study should be the exhibitions and events industry as determined by the review of the submitted official transcripts. A minimum 3.0 GPA is required as well. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Helen Brett Scholarship
0,P.O. Box 68960,,"Indianapolis, IN 46268",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/harold-davis-memorial-scholarship/,"Established by the A.O. Smith Harvestore System dealers, friends, and associates in memory of Mr. Harold Davis, who was the director of marketing for the company until his death in 1982. This scholarship will be awarded to a high school senior pursuing a two- or four-year degree in any area of agriculture. Approximately two scholarships at $1,000 each. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Harold Davis Memorial Scholarship
0,1601 Duke St.,,"Alexandria, VA 22314",daker@afeendowment.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/harold-bettinger-scholarship/,"Harold Bettinger was a partner in Bettinger Farms of Swanton, Ohio. In the mid-50's, he was one of the first progressive growers to convert his bedding plant production from wooden to plastic flats. Bettinger Farms now grows greenhouse and field vegetables. The Bettinger Scholarship is intended for horticulture students, sophomore through graduate levels, who have a major or minor in business and/or marketing with the intent to apply their education to a horticulture-related career business.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Harold Bettinger Scholarship
0,1860 E. 18th Street,"Third Floor, Room 327","Cleveland , OH 44115",cbacsu@csuohio.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/h-wolanski-business-scholarship/,"The H. Wolanski Business Scholarship is awarded to a graduate student majoring in business or law at Cleveland State University. Priority is given to students of Ukrainian descent. Award amount varies from $500 to $4,000. Deadlines for application vary:(adsbygoogle = window.adsbygoogle || []).push({});Fall semester scholarship applications are due no later than June 30thSpring semester scholarship applications are due no later than October 30thFor more information or to apply, please visit the scholarship provider's website.",H. Wolanski Business Scholarship
0,Grand Rapids Community Foundation,185 Oakes SW,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/grcf-vivian-m-kommer-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Vivian M. Kommer Scholarship, students must be a senior at West Catholic High School entering undergraduate studies in business or pre-law. Applicants must demonstrate financial need and have a minimum 3.0 GPA.For more information or to apply, please visit the scholarship provider's website.",GRCF Vivian M. Kommer Scholarship
0,Grand Rapids Community Foundation,185 Oakes SW,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/grcf-roger-and-jacquelyn-vander-laan-family-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Roger and Jacquelyn Vander Laan Family Scholarship, students must be seniors at South Christian High School entering a full-time program in the fall at any accredited college, university, vocational, or technical school and majoring in healthcare, education, or business. Applicants must also have financial need and a minimum 3.0 GPA.For more information or to apply, please visit the scholarship provider's website.",GRCF Roger and Jacquelyn Vander Laan Family Scholarship
0,Grand Rapids Community Foundation,185 Oakes SW,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/grcf-peggy-kommer-novosad-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Peggy (Kommer) Novosad Scholarship, students must be residents of Kent County, currently completing or possessing an undergraduate degree from GVSU or MSU and will be pursuing a full-time graduate or post-graduate degree in business or law at any accredited university in Michigan. Applicants must have financial need and a minimum 3.5 GPA.For more information or to apply, please visit the scholarship provider's website.",GRCF Peggy (Kommer) Novosad Scholarship
0,185 Oakes St SW,,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/grcf-naifa-west-michigan-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the NAIFA West Michigan Scholarship, students must be residents of Kent or contiguous counties pursuing a full-time undergraduate (third-year or above) or graduate degree as a business/financial major at a Michigan public or private college/university. Applicants must have financial need and have a minimum 3.0 GPA.For more information or to apply, please visit the scholarship provider's website.",GRCF NAIFA West Michigan Scholarship
