,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/jo-caldwell-meyer-scholarship-for-communications-majors/,"Women Communicators of Austin (WCA) champions the advancement of women across all communications disciplines by recognizing excellence, promoting leadership and positioning its members at the forefront of the evolving field of communications.(adsbygoogle = window.adsbygoogle || []).push({});Scholarships will be awarded to full-time student(s) who demonstrate excellence in the study of communications and career commitment in mass communications or media. The scholarships may apply toward the recipient's tuition, books, or other direct academic needs.Eligibility:- Full-time student status, currently enrolled in the spring with a minimum of 12 hours- Minimum 3.0 GPA- Completed at least 30 hours- Demonstrated career commitment in mass communications or media- Attending a Central Texas college or university- Both male and female students are eligible for this scholarshipFor more information or to apply, please visit the scholarship provider's website.",Jo Caldwell Meyer Scholarship for Communications Majors
0,105 Kedzie Hall,828 Mid Campus Dr S,"Manhattan, KS 66506-1500",staff@jea.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/jea-national-high-school-journalist-of-the-year-scholarship/,"Sister Rita Jeanne Scholarships - named for the Journalism Education Association's long-time treasurer - recognize some of the top high school journalists in the country. The contest begins at the state level. Winning digital portfolios from the state High School Journalist of the Year competitions are sent via national application form to the national contest. Winners announced at the JEA/NSPA Spring National High School Journalism Convention.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must be a graduating high school senior; have at least a 3.0 GPA; have participated in high school journalism for at least two years; submit a digital portfolio; be a state Journalist of the Year winner and a student of a JEA member adviser.All portfolios are to be in digital format. The portfolio must reach the state director by a deadline set by the state director or scholastic press association.For more information or to apply, please visit the scholarship provider's website.",JEA National High School Journalist of the Year Scholarship
0,"School of Communication Mary Graydon Center, Room 328",4400 Massachusetts Avenue NW,"Washington, DC 20016-8080",gradcomm@american.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/james-b-simpson-fellowship/,"Endowed by the late Rev. James B. Simpson, author of Simpson’s Contemporary Quotations the Simpson Fellows will conduct projects related to the collection, archiving, and publication of notable quotations as specified in the fund, The recipients are required to entitle any published research: Simpson’s Contemporary Quotations: Notable Quotes Since 1950. The fellows report directly to and work under the guidance of the Director of the Political Communication MA program.(adsbygoogle = window.adsbygoogle || []).push({});Fellowship eligibility:-Admission (or application) to the full-time MA in Political Communication program at SOC-An understanding of the importance of quotations in contemporary communication-Vision for a quotations project both in print and on the Web-Working knowledge of the importance of interactivity and building community on the Web-Editing, writing, new media, and HTML experience preferred-Ability to manage and update the siteThis award may be renewed for a second year at a different rate of compensation. Recipient must be enrolled as a full-time student in the corresponding master's program.",James B. Simpson Fellowship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/isf-srvic-scholarship/,"ISF offers many joint and sponsored scholarships with partner organizations, masjids, student/alumni associations and private sponsors that share its mission and vision. SF supports Islamic organizations and mosques by planning and managing joint scholarships. ISF is honored to host the ISF-SRVIC scholarship of the San Ramon Valley Islamic Center (SRVIC). The ISF-SRVIC Scholarship program is only open to members and individuals affiliated with this center.(adsbygoogle = window.adsbygoogle || []).push({});Each Eligible Applicant Must Be:-An active member of the SRVIC-Attending an accredited university in the U.S.-Majoring in an ISF supported field of study-Maintaining a minimum 3.0 Grade Point Average-A Citizen or Permanent Resident of the U.S.-An undergraduate (sophomore/junior/senior) or of graduate standingFor more information or to apply, please visit the scholarship provider's website.",ISF-SRVIC Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/isf-msa-west-scholarship/,"ISF offers many joint scholarships to Muslim Student/University Alumni groups that share its common mission and vision. ISF is honored to work with the MSA-West to host the ISF-MSA West Scholarship.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be attending an accredited MSA West member university in the U.S. and attended the MSA West Conference-Majoring in an ISF supported field of study-Maintaining a minimum 3.0 GPA-A citizen or permanent resident of the U.S.-An undergraduate (sophomore/junior/senior) or of graduate standing including Ph.D.For more information or to apply, please visit the scholarship provider's website.",ISF-MSA West Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/isf-mcc-scholarship/,"ISF supports Islamic organizations and mosques by planning and managing joint scholarships. ISF is honored to host the ISF-MCC Scholarship of the Muslim Community Center East Bay, MCC. The ISF-MCC Scholarship program is only open to members and individuals affiliated with the MCC.(adsbygoogle = window.adsbygoogle || []).push({});Each Eligible Applicant Must Be:-An active member of the MCC-Attending an accredited university in the U.S.-Majoring in an ISF supported field of study-Maintaining a minimum 3.0 Grade Point Average-A Citizen or Permanent Resident of the U.S.-An undergraduate (sophomore/junior/senior) or of graduate standingFor more information or to apply, please visit the scholarship provider's website.",ISF-MCC Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/isf-mca-scholarship/,"ISF supports Islamic organizations and mosques by planning and managing joint scholarships. ISF is honored to host the ISF-MCA Scholarship of the Muslim Community Association of the Bay Area, MCA. The ISF-MCA Scholarship program is only open to members and individuals affiliated with the MCA.(adsbygoogle = window.adsbygoogle || []).push({});Each eligible applicant must be:-Active member of the MCA-Attending an accredited university in the U.S.-Majoring in an ISF supported field of study-Maintaining a minimum 3.0 GPA-Citizen of permanent resident of the U.S.-An undergraduate (sophomore/junior/senior) or graduate studentFor more information or to apply, please visit the scholarship provider's website.",ISF-MCA Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/isf-national-scholarships/,"The Islamic Scholarship Fund (ISF) is a non-profit 501(c)(3) entity founded in 2009 whose mission is to address the under-representation of American Muslims in the fields and occupations that influence public opinion and make public policy. Our belief is that fostering education and improving Muslim representation in all walks of life including media and politics will lead to full integration and better understanding of Islam and Muslims.(adsbygoogle = window.adsbygoogle || []).push({});ISF National Scholarships are open to all students who meet the following criteria:-Muslim or active member of the Muslim community-Enrollment at an accredited university in the U.S. by August-Majoring in an ISF supported major-U.S. citizen or permanent resident-Current undergraduate (sophomore/junior/senior) or graduate student (including PhD students)To stay focused on our mission, we do not support health, economics, environment, agriculture, food, psychology, engineering, education, or business related majors. For example, we don't support Public Policy with a focus on Health, Law, or Business.For more information or to apply, please visit the scholarship provider's website.",ISF National Scholarships
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/isc-iioc-scholarship/,"ISF supports Islamic organizations and mosques by planning and managing joint scholarships. ISF is honored to host the ISF-IIOC scholarship of the Islamic Institute of Orange County (IIOC).(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Active member of the IIOC-Attending an accredited university in the U.S.-Majoring in an ISF-supported field of study-Maintaining a minimum 3.0 GPA-A citizen or permanent resident of the U.S.-An undergraduate (sophomore/junior/senior) or of graduate standing, including Ph.D.For more information or to apply, please visit the scholarship provider's website.",ISC-IIOC Scholarship
0,355 Lexington Avenue,15th Floor,"New York, NY 10017",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/interpublic-group-scholarship-and-internship/,"The New York Women in Communications Foundation, in conjunction with New York Women in Communications, awards the Interpublic Group (IPG) Scholarship and Internship annually based on academic excellence, need and involvement in the field of communications.(adsbygoogle = window.adsbygoogle || []).push({});Each is awarded to an ethnically diverse student who is currently a college junior and has a demonstrated interest in a career in advertising or public relations. Candidates must be able to fulfill a paid internship during the summer prior to the academic year the scholarship is awarded.Eligibility:-U.S. citizens or permanent residents who live in NY, NJ, CT, or PA-College undergraduate and graduate students who are permanent residents of one of these states-Be majoring, planning to declare a major, or pursuing an advanced degree in advertising or public relations-Have an overall GPA of 3.2 or better (or the recalculated high school equivalent)For more information or to apply, please visit the scholarship provider's website.",Interpublic Group Scholarship and Internship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/ifc-uc-irvine-msu/,"ISF offers many joint scholarships to Muslim Student/University Alumni groups that share its common mission and vision. ISF is honored to work with the UC Irvine Muslim Alumni Association to host the ISF-UCI Muslim Alumni Scholarship to enable UCI students to achieve their goals in higher education. The program aims to seek to reciprocally reward active leaders in the Muslim Ummah, who have the most impact in improving the lives of their Muslim brothers and sisters. This award is for students who play a prominent role in their community through their activism and leadership, developing visionary ideas for the future of their community. ISF encourages its scholarship recipients to fulfill a volunteer service obligation through relevant internship programs within one year of receiving a scholarship.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Muslim and active member of the Muslim community-Attending UC Irvine-Majoring in an ISF supported field of study-Maintaining a minimum 3.0 GPA-A citizen or permanent resident of the U.S.-An undergraduate (sophomore/junior/senior) or of graduate standing, including Ph.D.For more information or to apply, please visit the scholarship provider's website.",IFC-UC Irvine MSU
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/helene-m-overly-memorial-graduate-scholarship/,"The WTS Helene M. Overly Memorial Scholarship was established in 1981 by WTS International to encourage women to pursue career paths in transportation. The scholarship is awarded to women pursuing graduate studies in transportation or a related field.(adsbygoogle = window.adsbygoogle || []).push({});In memory of Helene M. Overly, the first Executive Secretary of WTS, the Board of Directors voted to name the annual WTS graduate scholarship the Helene M. Overly Memorial Scholarship to honor Helene for her dedicated service to WTS. Helene became a WTS member in 1981. She brought with her 15 years of experience in public service, tremendous organizational abilities, and a spirit of determination that helped WTS nearly double its membership in two years.Eligibility:-Open to all women-Must have a GPA of 3.0 or higher-Currently attending a junior college, trade school, college or university in Oregon or Southwest Washington-Currently enrolled in a junior college /trade school program, undergraduate or graduate degree program in a transportation-related field such as transportation engineering, planning, finance, communications, operations, or logistics-Plans to pursue a career in a transportation-related field-Not previously awarded a WTS scholarship at the graduate levelScholarships are competitive and based on the applicant's specific transportation career goals; leadership, especially related to transportation; academic record; transportation-related activities or job skills; writing skills; and letters of recommendation. Minority candidates are encouraged to apply. Portland chapter awards will be presented at the December Winter Gala; attendance at the awards dinner is strongly recommended.For more information or to apply, please visit the scholarship provider's website.",Helene M. Overly Memorial Graduate Scholarship
0,858 Fillmore Aveune,,"Buffalo, NY 14212",amfranczyk@verizon.net,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/greater-buffalo-international-chapter-of-the-society-of-professional-journalists-scholarships/,"Greater Buffalo-area college students who are studying communications, along with professional journalists seeking additional academic training, can now apply for college and graduate school scholarships for the upcoming academic year.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible, applicants must be residents of Western New York, Northwestern Pennsylvania, or Southern Ontario attending accredited colleges in the U.S. or Canada that offer courses to enhance journalism training. Students who are residents outside the chapter area who attend colleges in Western New York are also eligible. Applicants must be either prospective college juniors, seniors or graduate students, or working journalists.Evidence of competence in writing, broadcasting or related journalistic skills is especially desirable. So is the explanation of financial need. Applicants must include a brief statement outlining their motivation and offering evidence of a commitment to a career in journalism. Letters of recommendation from an instructor or supervisor in the student's field of major interest must accompany the application.For more information or to apply, please visit the scholarship provider's website.",Greater Buffalo International Chapter of the Society of Professional Journalists Scholarships
0,5005 Greenville Ave,Suite 100A,"Dallas, TX 75206",djohnson@haydenconsultants.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/gorrondona-and-associates-inc-wts-high-school-scholarships/,"WTS fosters the development of women and girls in the transportation field by encouraging bright new professionals and students to undertake careers in the area of transportation. Studies in science, technology, engineering and math (STEM) are critical for this career path, but this requires a significant commitment to education.(adsbygoogle = window.adsbygoogle || []).push({});The Gorrondona & Associates, Inc./WTS High School Scholarships were founded with the goal of encouraging female high school seniors to pursue STEM studies at the community college or university level. These scholarships are targeted towards Dallas-Fort Worth area students with a financial need, who are among the first of their family members to attend college, are working to contribute to a family budget or participating in activities outside of schoolwork, and wish to pursue a career in the transportation field.Eligibility:-Open to high school senior girls-Must have a GPA of 2.0 or higher-Currently enrolled in a high school in the Dallas-Fort Worth region-Demonstrated financial need-Working to contribute to family budget or participating in extracurricular activities-Considering a career in a transportation-related field-No family, personal, or professional connection with any member of the Greater Dallas/Fort Worth Chapter of WTS-Past Spring Gorrondona & Associates, Inc./WTS Scholarship winners are not eligibleFor more information or to apply, please visit the scholarship provider's website.","Gorrondona & Associates, Inc./WTS High School Scholarships"
0,4265 San Felipe,Suite 1100,"Houston, TX 77027",pfs@privatefoundationservices.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/evalee-c-schwarz-charitable-trust-for-education-scholarship/,"The Evalee C. Schwarz Charitable Trust for Education was created under the Will of Evalee C. Schwarz to provide interest-free loans to undergraduate and graduate students who demonstrate exceptional academic performance and significant financial need. These are not scholarships. The applicant must qualify for financial need in the form of government grants and have an Expected Family Contribution (EFC) of $5,815 or less as it appears on their FAFSA Student Aid Report (SAR). Also, each applicant must be enrolled in a school in the state in which the student resides (possible exceptions apply); have standardized test scores in the top 15% of nation-wide and must not be seeking a law degree. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Evalee C. Schwarz Charitable Trust for Education Scholarship
0,2226 Encino Loop,,"San Antonio, TX 78259",marianneodom27@hotmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/dan-klepper-memorial-scholarship/,"To support the next generation of communicators, the Texas Outdoor Writers Association offers the Dan Klepper Memorial Scholarship. In order to apply, students must currently enrolled in college and be pursuing a career in the field of communication-related to the outdoors, environmental conservation, or wildlife management and conservation. Communication careers may be in the areas of print media, television, radio, or electronic media. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Dan Klepper Memorial Scholarship
0,5005 Greenville Ave.,Suite 100A,"Dallas, TX 75206",djohnson@haydenconsultants.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/dallas-fort-worth-chapter-wts-undergraduate-scholarship/,"Part of the WTS goal of fostering the development of women in the transportation field can be realized by encouraging bright new professionals to undertake careers in the area of transportation. The Dallas/Fort Worth Chapter WTS Undergraduate Scholarship is awarded to women pursuing undergraduate studies in transportation or a related field.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Open to women-Must have a GPA of 3.0 or higher-Currently enrolled in an undergraduate degree program in a transportation-related field, such as transportation engineering, planning, finance, or logistics in certain universities in Texas and Oklahoma-Plans to pursue a career in a transportation-related field-Past Undergraduate Scholarship winner is not eligible to applyApplications must be submitted through local WTS chapters. The scholarships are competitive and based on the applicant's specific transportation goals, academic record, and transportation-related activities or job skills. Minority candidates are encouraged to apply. Please contact your local WTS chapter at the address listed below for specifics.For more information or to apply, please visit the scholarship provider's website.",Dallas/Fort Worth Chapter WTS Undergraduate Scholarship
0,5005 Greenville Ave,Suite 100A,"Dallas, TX 75206",djohnson@haydenconsultants.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/dallas-fort-worth-chapter-wts-undergraduate-leadership-scholarship/,"Part of the WTS goal of fostering the development of women in the transportation field can be realized by encouraging bright new professionals to undertake careers in the area of transportation. The Dallas/Fort Worth Chapter WTS Undergraduate Leadership Scholarship is awarded to women pursuing undergraduate studies in transportation or a related field.(adsbygoogle = window.adsbygoogle || []).push({});The purpose of the D/FW Chapter WTS Undergraduate Leadership Scholarship is to motivate and reward women who demonstrate leadership in the transportation industry. The leadership, skills, and perspective of women are essential to assure that the transportation systems of the future respond to the needs of all. Leadership does not just happen.  Leaders personally invest and risk much.  They must take on struggles that many would avoid and persevere to reach successful outcomes.  These qualities should receive special attention in the selection of the award winner.Eligibility:-Open to women-Must have a GPA of 3.0 or higher-Currently enrolled in an undergraduate degree program in a transportation-related field, such as transportation engineering, planning, finance, or logistics in certain colleges/universities in Texas and Oklahoma-Plans to pursue a career in a transportation-related field-Specifically address the issue of leadership on the personal statement-Past undergraduate leadership scholarship winners are not eligibleFor more information or to apply, please visit the scholarship provider's website.",Dallas/Fort Worth Chapter WTS Undergraduate Leadership Scholarship
0,10255 W. Higgins Road,Suite 900,"Rosemont , IL 60018-5615",nate.janssen@rosedmi.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/dairy-management-inc-scholarship-program/,"The National Dairy Promotion and Research Board (NDPRB), through Dairy Management Inc. (DMI), annually awards up to eleven (11) $2,500 scholarships to eligible undergraduate students (sophomore through senior) enrolled in college/university programs that emphasize dairy. Majors include communications/public relations, journalism, marketing, business, economics, nutrition, food science, and Ag education. In addition, the NDPRB awards a $3,500 James H. Loper Jr. Memorial Scholarship to the outstanding scholarship recipient.(adsbygoogle = window.adsbygoogle || []).push({});Supplemental materials:-An official transcript of all completed university credits-A letter of recommendation from a faculty member (other than department head/chairperson) familiar with the applicant's scholastic performance. The letter should include an appraisal of the applicant's academic ability, interest in dairy communications, public relations, journalism, marketing, business, economics, food science, nutrition, or agriculture education, leadership ability, initiative, character and integrityFor more information or to apply, please visit the scholarship provider's website.","Dairy Management, Inc. Scholarship Program"
0,9001 Stockdale Hwy,,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/csub-don-hopkins-advertising-club-scholarship/,"This memorial scholarship was established by the Bakersfield Advertising Club in honor of Mr. Don Hopkins, in support of students who are pursuing careers in advertising, public relations, communications, or business. Eligible students must be majoring in communications; business; journalism or marketing.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",CSUB Don Hopkins Advertising Club Scholarship
0,9001 Stockdale Hwy,,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/csub-billy-cantrell-scholarship-endowment/,"Michele Cantrell established this scholarship to provide scholarship opportunities for students studying communications at CSUB.(adsbygoogle = window.adsbygoogle || []).push({});Supplemental questions:-Are you currently working at least part-time, and/or do you volunteer for community service initiatives regularly?For more information or to apply, please visit the scholarship provider's website.",CSUB Billy Cantrell Scholarship Endowment
0,9110 East Nichols Ave.,Suite 300,"Centennial, CO 80112",ncf@beef.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/cme-beef-industry-scholarship/,"Sponsored by CME Group & the National Cattlemen's Foundation, ten (10) scholarships of $1,500 will be awarded to outstanding students who are pursuing careers in the beef industry. Fields of study may include education, communications, production, research or any other area involved with the beef industry. The purpose of this program is to identify and encourage talented and thoughtful students who will emerge as industry leaders.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must be enrolled as an undergraduate student in a two or four-year institution of higher education for the entire upcoming academic year. Proof of enrollment as a full-time student will be required to receive the scholarship money-Write a one-page letter expressing/indicating your future career goals related to the beef industry-Write an essay of 750 words or less describing an issue confronting the beef industry and offer your solution-Obtain two (2) letters of reference from current or former instructors or industry professionals-Applications must contain the Beef Industry scholarship cover pageFor more information or to apply, please visit the scholarship provider's website.",CME Beef Industry Scholarship
0,3750 Cleary Drive,,"Howell, MI 48843",iboyle@cleary.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/cleary-university-athletic-scholarship/,"Cleary University is offering an athletic scholarship for men who compete in cross country and have run faster than 17:00 for a 5,000-meter cross country race.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Cleary University Athletic Scholarship
0,3750 Cleary Drive,,"Howell, MI 48843",iboyle@cleary.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/cleary-university-academic-scholarship/,"$5,400 and $7,500 renewable scholarship for academic achievements.(adsbygoogle = window.adsbygoogle || []).push({});",Cleary University Academic Scholarship
0,1845 Precinct Line Road,Suite 212,"Hurst, TX 76054",gina.lacy@edsf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/charlie-corr-memorial-scholarship/,"In order to be eligible for the Charlie Corr Memorial Scholarship, students must have an interest in a career within the document management and graphic communication industry, have a minimum 3.0 GPA, and be a full-time student attending an accredited college or university as of the upcoming fall semester. Preference will be given to students who are pursuing a career in journalism, trade show management or marketing communications.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Charlie Corr Memorial Scholarship
0,401 Federal Street,Suite 2,"Dover , DE 19901",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/charles-l-hebner-memorial-scholarship/,"The Charles L. Hebner Memorial Scholarship was established in honor of the former Speaker of the State House of Representatives. The scholarship is renewable so long as recipients maintain a minimum 3.0 GPA.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must be a legal resident of Delaware-Must be a U.S. citizen or eligible non-citizen-High school senior who ranks in upper half of class and has a combined score of 1000 on the SAT-Enrolled full-time at the University of Delaware or Delaware State University-Majoring in the humanities or social sciences. Preference will be given to political science majors-Must file the Free Application for Federal Student Aid (FAFSA) prior to the application deadlineEssay (1,000 to 1,200 words on one of the following topics):1. With the continuing economic challenges facing the U.S. and the international community, what strategies would you implement to ensure that the next generation will be able to afford college, find rewarding employment, and save for the future?2. Every generation is different from the previous generation in important ways. How is your generation different from that of your parents? Use specific reasons and examples to explain your answer.3. If you could invent something new, what product would you develop? Use specific details to explain why this invention is needed.For more information or to apply, please visit the scholarship provider's website.",Charles L. Hebner Memorial Scholarship
0,Wayne State University,5104 Gullen Mall,"Detriot, MI 48202",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/cfpca-lgbt-endowed-scholarship/,"The CFPCA LGBT Endowed Scholarship provides financial support and hope to meritorious students who demonstrate positive sensitivity to and involvement in LGBT issues. Preference is given to LGBT students although all students are invited to apply. All current undergraduate and graduate students enrolled at least half-time with majors in the College of Fine, Performing and Communication Arts who are in good academic standing may apply. Applicants should demonstrate positive sensitivity to and involvement in LGBT issues. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CFPCA LGBT Endowed Scholarship
0,206 Riffel Road,,"Wooster , OH 44691",thoyle@certifiedangusbeef.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/certified-angus-beef-colvin-scholarship-fund/,"Available only to students who have enough credit hours to be classified as a junior or senior at the beginning of the year spring semester or quarter at a 4-year institution. Also open to Graduate students in any year of a recognized, full-time masters or doctorate program, who are conducting applied or basic research, are eligible to apply. Applicants must demonstrate commitment to the beef industry through pursuit of a meat science, food science, animal science, marketing, economics, business, communications, journalism, or other degree related to the beef industry through activities and curriculum.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Certified Angus Beef Colvin Scholarship Fund
0,7 World Trade Center,250 Greenwich Street,"New York, NY 10007",info@bmifoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/bmi-founders-award-for-radio-broadcasting/,"The BMI Founders Award is an annual scholarship competition open to radio broadcasting students nationwide. The award commemorates the group of radio industry leaders who founded Broadcast Music, Inc. in 1939 with an unprecedented and enduring mission: to provide a competitive source for music licensing and an open-door policy to songwriters, composers, and publishers of all genres of music. A $5,000 scholarship is awarded for the best original essay response submitted to the competition and recognizes a student with the potential to become an innovator in the rapidly changing field of broadcast radio.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Currently enrolled full-time or part-time at an accredited U.S. college or university. Students who have been accepted for future enrollment are not eligible-Broadcasting degree candidates with an academic focus in radio broadcasting. Applicable majors include, but are not limited to: broadcast and emerging media, broadcast communications, broadcast journalism, broadcasting, broadcasting and -Mass communications, electronic media and broadcasting, and radio and television broadcast technology.-Between the ages of 17 and 24, as of February 15For more information or to apply, please visit the scholarship provider's website.",BMI Founders Award for Radio Broadcasting
0,1250 24th St. NW,Suite 500,"Washington, DC 20037",info@allwomeninmedia.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/awmf-and-loreen-arbus-foundation-focus-on-disability-scholarship/,"The AWM Foundation's partnership with the Loreen Arbus Foundation focuses on the achievements and contributions of citizens with disabilities. This journalist scholarship program consists of one $2,500 scholarship, made payable directly to the winning student's educational institute. The winning applicant must also be able to attend AWMF's Gracies Awards Luncheon in June in New York City to receive the scholarship.(adsbygoogle = window.adsbygoogle || []).push({});The scholarship is open to female undergraduate and graduate students studying media, journalism, English, communications and related fields. Applicants must submit a 750-1,000 word essay on a suggested topic.For more information or to apply, please visit the scholarship provider's website.",AWMF & Loreen Arbus Foundation Focus on Disability Scholarship
0,1250 24th St. NW,Suite 300,"Washington, DC 20037",molly.peak@allwomeninmedia.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/awmf-and-ford-emerging-voices-scholarship/,"The AWM Foundation's partnership with the Ford Motor Company Fund supports two female students based on an essay written on a suggested topic. Winning applicants will receive a scholarship of $2,000 each and get the opportunity to write four blog posts for AWM. Winners are invited to accept their scholarships live at the Gracies Luncheon in New York City.(adsbygoogle = window.adsbygoogle || []).push({});Winning applicants receive scholarships, made payable directly to each student's educational institute, in the name of Ford Motor Company Fund. Applicants must submit an essay on a suggested topic.This scholarship opportunity is open to any female undergraduate or graduate student attending an accredited college or university in the United States. Those pursuing a media career in an area such as cable, television, radio, digital media, publishing, journalism, advertising, production, creative design, or others are especially encouraged to apply.For more information or to apply, please visit the scholarship provider's website.",AWMF & Ford Emerging Voices Scholarship
0,225 Main Street,,"Newington, CT 06111",foundation@arrl.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/arrl-charles-clarke-cordle-memorial-scholarship/,"The ARRL Charles Clarke Cordle Memorial Scholarship is an award for amateur radio operators. Applicants must possess any active Amateur Radio License Class; be a resident of Georgia or Alabama and have a minimum 2.5 GPA. Students must also be enrolled at an accredited institution in Georgia or Alabama. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",ARRL Charles Clarke Cordle Memorial Scholarship
0,2601 East Interstate 40,,"Amarillo, TX 79104",foundation@aqha.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/aqha-journalism-or-communications-scholarship/,"Many fields of employment are tied either directly or indirectly to the horse industry. Career path scholarships allow students to obtain a degree in areas such as racing, animal science, journalism, communications, therapeutic/adaptive riding and veterinary medicine. Support for students within these fields is imperative to the sustainability and advancement of our industry. Undergraduate, graduate or doctoral level degrees can be completed by students through these scholarship opportunities.(adsbygoogle = window.adsbygoogle || []).push({});The Journalism or Communications Scholarship is for students who have been members of AQHA or AQHYA for at least one year and are pursuing a college degree in journalism or communications. Recipients must pursue a career in news, editorial, or print journalism, photojournalism, or a related field. Members must apply during their senior year of high school or while enrolled as a freshman at an accredited college or university. Recipient must maintain a cumulative 2.5 GPA. Current or previous AQHF scholarship recipients are not eligible. Funding for this scholarship will be applied to a four-year undergraduate degree program.For more information or to apply, visit the scholarship provider's website.",AQHA Journalism or Communications Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/apiasf-nbc-universal-scholarship/,"The Asian & Pacific Islander American Scholarship Fund (APIASF) is the nation's largest 501(c)3 non-profit organization that provides scholarships to Asian and Pacific Islander Americans (APIAs) with financial need.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be of Asian and/or Pacific Islander ethnicity as defined by the U.S. Census-Be a citizen, national, or legal permanent resident of the United States-Must major in journalism or communications-Must be enrolling as a college junior or senior-Enrolling as a full-time student in the upcoming academic year-Have a minimum cumulative GPA of 2.7-Demonstrate financial needFor more information or to apply, please visit the scholarship provider's website.",APIASF/NBC Universal Scholarship
