,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/ibm-tribal-college-scholarship/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the IBM Tribal College Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Must be studying science, technology, engineering, mathematics and/or business-Demonstrated commitment to the American Indian Community-Students must have an interest in interning for IBMFor more information or to apply, please visit the scholarship provider's website.",IBM Tribal College Scholarship
0,3900 Whiteside St.,,"Los Angeles, CA 90063",gcruz@greatmindsinstem.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/henaac-scholars-program/,"HENAAC scholarship recipients continue to pave the way for future generations of Hispanics and lead by example to empower our communities and enhance our nation’s professional technical workforce. In order to apply for the scholarship, applicants must demonstrate merit through academic achievements, leadership and campus/community activities; have a minimum 3.0 GPA; be pursuing a STEM-related degree and be of Hispanic origin and/or must significantly demonstrate leadership or service within the Hispanic community. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",HENAAC Scholars Program
0,500 Victory Road,,"Quincy, MA 02171",scholarship@gallagherstudent.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/health-careers-scholarship-program/,"Winners of the Health Careers Scholarship Program demonstrate a strong motivation to pursue a health care career, academic excellence, a dedication to community service and a need for financial support of their education. The program is open to higher education students entering their junior and senior years of full-time undergraduate study in the coming fall. This program is not open to first-year undergraduates, high school students or graduate students.(adsbygoogle = window.adsbygoogle || []).push({});Once your application is submitted (along with your essay), it is also required that you submit two letters of recommendation (one from a professor), current transcripts and a financial aid form, completed by your school's financial aid department.For more information or to apply, please visit the scholarship provider's website.",Health Careers Scholarship Program
0,185 Oakes St SW,,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/grcf-armando-frank-quaglia-veterans-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Armando ""Frank"" Quaglia Veteran's Scholarship, students must be from Kent or Ionia County and is a veteran or family member (spouse, child, or step-child) of a veteran of the United States Armed Forces attending an accredited four-year college or university full-time majoring in engineering or a medical/healthcare field. Applicants must have financial need and a minimum 3.0 GPA.For more information or to apply, please visit the scholarship provider's website.","GRCF Armando ""Frank"" Quaglia Veteran's Scholarship"
0,5005 Greenville Ave,Suite 100A,"Dallas, TX 75206",djohnson@haydenconsultants.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/gorrondona-and-associates-inc-wts-high-school-scholarships/,"WTS fosters the development of women and girls in the transportation field by encouraging bright new professionals and students to undertake careers in the area of transportation. Studies in science, technology, engineering and math (STEM) are critical for this career path, but this requires a significant commitment to education.(adsbygoogle = window.adsbygoogle || []).push({});The Gorrondona & Associates, Inc./WTS High School Scholarships were founded with the goal of encouraging female high school seniors to pursue STEM studies at the community college or university level. These scholarships are targeted towards Dallas-Fort Worth area students with a financial need, who are among the first of their family members to attend college, are working to contribute to a family budget or participating in activities outside of schoolwork, and wish to pursue a career in the transportation field.Eligibility:-Open to high school senior girls-Must have a GPA of 2.0 or higher-Currently enrolled in a high school in the Dallas-Fort Worth region-Demonstrated financial need-Working to contribute to family budget or participating in extracurricular activities-Considering a career in a transportation-related field-No family, personal, or professional connection with any member of the Greater Dallas/Fort Worth Chapter of WTS-Past Spring Gorrondona & Associates, Inc./WTS Scholarship winners are not eligibleFor more information or to apply, please visit the scholarship provider's website.","Gorrondona & Associates, Inc./WTS High School Scholarships"
0,"1615 M Street, NW",,"Washington, DC 20036",julie_shackett@tws.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/gloria-barron-wilderness-society-scholarship/,"Graduate students meeting the eligibility requirements noted below may apply directly to The Wilderness Society. Applicants must be enrolled in an accredited graduate institution in North America, have strong academic qualifications and/or career goals focused on making a significant positive difference in the long-term protection of wilderness in the United States. Graduate students in natural resources management, law or policy programs are strongly encouraged to apply.(adsbygoogle = window.adsbygoogle || []).push({});Research topics include restoration of the health and function of wilderness, management impacts on wildland, valuing wildlands ecosystems, connecting people to wildlands, and impacts of climate change. Additional funding will be provided to pay travel expenses for the recipient to work with staff members of The Wilderness Society on this project. The Society wishes to encourage the publication of this work in an academic journal or other appropriate medium and has additional funds to help cover expenses of publishing and publicizing the final paper. For more information or to apply, please visit the scholarship provider's website.",Gloria Barron Wilderness Society Scholarship
0,499 East High Street,Suite 112,"Lexington, KY 40507",kristen@bgcf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/gill-elliott-scholarship/,"Thanks to our generous donors, Blue Grass Community Foundation is pleased to offer a variety of scholarships to area students seeking educational opportunities beyond high school.(adsbygoogle = window.adsbygoogle || []).push({});The Gill-Elliott Scholarship was established to honor William J. Elliott, a chemistry and physics teacher at Highlands High School (Fort Thomas, KY) for 32 years. This scholarship provides an annual award of $2,000 to a graduating senior from Highlands High School. The recipient must plan to major in the physical or biological sciences, math, engineering, pre-medicine, business, or education in college.For more information or to apply, please visit the scholarship provider's website.",Gill-Elliott Scholarship
0,3300 Poinsett Highway,,"Greenville, SC 29613",furmanscholars@furman.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/furman-university-furman-scholars-program/,"The Furman Scholars program seeks to honor high school juniors who exhibit strong academic potential, demonstrate leadership potential, and show significant involvement in extracurricular activities and community service. High school guidance counselors nominate current juniors to participate in the program. Students selected as Furman Scholars are eligible to receive at least $7,500 in scholarships upon acceptance into Furman University.(adsbygoogle = window.adsbygoogle || []).push({});Nominees must be juniors who meet all of the following criteria:A genuine interest in an education in the liberal arts and sciences with a high school weighted grade-point average of 3.5 or higher. Significant involvement in extracurricular activities and community service with demonstrated leadership potential. At least a 1250 on the SAT or PSAT (critical reading and math only) or a 28 on the ACT or Aspire (excluding writing).",Furman University Furman Scholars Program
0,112 N. Main Street,P.O. Box 1606,"Hopewell, VA 23860",bfalls@johnrandolphfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/franklin-d-boyce-annual-health-scholarship/,"The scholarship program is available to residents of the City of Hopewell and the following localities: Prince George, Colonial Heights, Petersburg, Fort Lee, Dinwiddie, Sussex, Surry, Chesterfield (South of Rt. 288 and East of Ironbridge Road), Charles City and Varina (Southeast Henrico, south of I-64). Student interns working for John Randolph Foundation are eligible to apply. The purpose of the scholarship is to promote a broad range of professional health occupations by awarding scholarships for attendance at institutions of higher learning.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Attending or express interest in attending college as a full or part-time student, or graduate student in the health field-Demonstrate financial need-Must have a minimum 3.0 GPAFor more information or to apply, please visit the scholarship provider's website.",Franklin D. Boyce Annual Health Scholarship
0,6599 Jacaranda Avenue,,"Fontana, CA 92336",scholarships@fontanatransport.net,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/fontana-transport-inc-scholars-program/,"The Fontana Transport Inc. Scholars Program is open to underrepresented, low-income and first-generation college-bound students. Students must be pursuing an undergraduate degree full-time in transportation, math, science, engineering, architecture, environmental design, PreMed, psychology, Spanish language/literature. The applicant does not have to be a U.S. citizen but must have a minimum 3.5 GPA and proof of attending college beginning in the fall semester. Recommendation by a faculty member is optional but highly suggested. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Fontana Transport Inc. Scholars Program
0,Folsom Garden Club,PO Box 1681,"Folsom, CA 95763",fgcscholar1@gmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/folsom-garden-club-scholarship-program/,"The Folsom Garden Club Scholarship Program is for both part-time and full-time students.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility Requirements:-Applicant must be a California resident or temporary resident attending a college/university in Placer, Sacramento, El Dorado or Yolo County, California-Applicant must have at least a 3.0 GPA (on a 4.0 scale) in order to apply-Applicant must be a college student entering the sophomore, junior, or senior year at an accredited college.university. Freshmen may make application for the sophomore year-Applicant must be majoring in: Horticulture, Floriculture, Landscape Design, Botany, Forestry, Agronomy, Conservation, Plant Pathology, Environmental Concerns and/or other related subjects.For more information or to apply, please visit the scholarship provider's website.",Folsom Garden Club Scholarship Program
0,1330 Post Oak Boulevard,Suite 2550,"Houston, TX 77056",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/exxonmobil-bernard-harris-math-and-science-scholarships/,"The ExxonMobil Bernard Harris Math and Science Scholarships were established to encourage minority students to pursue college degrees and careers in science, technology, engineering, and math. The scholarship program was created in 2010 by Dr. Bernard Harris, a former astronaut, physician, and businessman, and ExxonMobil to increase the number of underrepresented students pursuing careers in science, technology, engineering or math (STEM). Each spring, $5,000 scholarships are awarded to two African American and two Hispanic students currently completing their senior year of high school in a member district of the Council of the Great City Schools. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",ExxonMobil Bernard Harris Math and Science Scholarships
0,1315 East West Highway,Room 10703,"Silver Spring, MD 20910",studentscholarshipprograms@noaa.gov,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/ernest-f-hollings-undergraduate-scholarship/,"The National Oceanic and Atmospheric Administration (NOAA) Ernest F. Hollings (Hollings) scholarship program is designed to: (1) increase undergraduate training in oceanic and atmospheric science, research, technology, and education and foster multidisciplinary training opportunities; (2) increase public understanding and support for stewardship of the ocean and atmosphere and improve environmental literacy; (3) recruit and prepare students for public service careers with the National Oceanic and Atmospheric Administration and other natural resource and science agencies at the federal, state and local levels of government; and (4) recruit and prepare students for careers as teachers and educators in oceanic and atmospheric science and to improve scientific and environmental education in the United States.(adsbygoogle = window.adsbygoogle || []).push({});Eligible undergraduates studying biological, life, and agricultural sciences; physical sciences; mathematics; engineering; computer and information sciences; social and behavioral science; and teacher education are encouraged to apply.Eligibility:-U.S. citizenship-Full-time junior academic status in an accredited college or university within the United States or U.S. territories-Cumulative GPA of 3.0-Majoring in a discipline area related to oceanic and atmospheric science, research, technology, and education, and supportive of the purposes of NOAA's programs and mission, e.g., biological, life, and agricultural sciences; physical sciences; mathematics; engineering; computer and information sciences; social and behavioral sciences; and teacher educationFor more information or to apply, please visit the scholarship provider's website.",Ernest F. Hollings Undergraduate Scholarship
0,1315 East-West Highway,Room 10703,"Silver Spring, MD 20910",epp.usp@noaa.gov,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/epp-undergraduate-scholarship-program/,"The goal of the EPP Undergraduate Scholars Program is to increase the number of students who undertake course work and graduate with degrees in targeted academic fields integral to NOAA's mission. This program targets students who have completed their sophomore year, attending minority serving institutions (MSIs), and have recently declared, or about to declare a major in atmospheric, oceanic, or environmental disciplines that support these sciences. You must be a U.S. citizen currently enrolled or accepted as a full-time, second-year student in a four-year academic program or a third-year student in a five-year program in a discipline related to NOAA's programs and mission at an accredited minority-serving institution (college or university within the United States or U.S. territories). Applicants must earn and maintain a minimum 3.2 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",EPP Undergraduate Scholarship Program
0,P.O. Box 176,,"Amston, CT 06231",sjm@epoc.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/epoc-environmental-scholarship-fund/,"EPOC recognizes its duty to assist in the education of individuals planning a career in the environmental industry. Consequently, the EPOC Environmental scholarship fund was established in 1998. The purpose of the Scholarship Fund is to assist Connecticut residents, or an immediate family member (spouse or child) of an EPOC Member in good standing, who are attending an accredited college or university (CT colleges or out of state colleges) and have declared majors pertinent to the environmental field. Students must be enrolled in a bachelor, master or Ph.D degree program. The scholarships are awarded annually to junior, senior, and graduate level students (full or part-time) enrolled in accepted programs of study (see below) preparing the student to become a technical environmental professional in the State of Connecticut as defined by the CT DEP, or a professional in a related service discipline who may render technical assistance to the technical environmental professional.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",EPOC Environmental Scholarship Fund
0,Friends of Volo Bog,28478 W. Brandenburg Road,"Ingleside, IL 60041",brcarroll_15@hotmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/environmental-studies-natural-science-scholarship-program/,"Each year, the Friends of Volo Bog offers a scholarship for Environmental Studies/Natural Science college students.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be a High School Senior applying to an accredited college/university to study environmental or natural science-Be a College/University Student intending to continue studies of environmental or natural science at an accredited college-Submit at least one signed letter of recommendation from a non-relative who is familiar your goals and aptitude-Write a 300-400 word typed essay addressing one of the following choices:-Relate a personal experience that has helped lead you to pursue the field of environmental studies-Define your motivation for choosing to enter the field of environmental studies-What attributes do you possess that will help you be successful working in the environmental field-Sealed official transcripts mailed to you from your current school's registrar (do not open them)-Applications must be postmarked two days before the deadline, or dropped off in person on the deadlineFor more information or to apply, please visit the scholarship provider's website.",Environmental Studies/Natural Science Scholarship Program
0,P.O. Box 1196,,"Arnold, CA 95223",cbta@bigtrees.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/emily-m-hewitt-memorial-scholarship/,"The Emily M. Hewitt Memorial Scholarship is for a promising upper division or graduate student who shows a commitment to communicate and interpret a love of nature and an understanding of the need to practice conservation. Any student or graduate student enrolled full-time in an accredited California post-secondary educational institution whose educational career goals clearly coincide with Emily Hewitt's interest in communicating and interpreting nature's wonder is eligible to apply. Students pursuing degrees in environmental protection, forestry, wildlife and fisheries, biology, parks and recreation, park management, environmental law and public policy, environmental art, and California history are encouraged to apply. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Emily M. Hewitt Memorial Scholarship
0,291 Springfield Street,,"Chicopee, MA 01013",admissions@elms.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/elms-college-stem-scholarships/,"The Elms College ElmSTEM program, supported by a grant from the National Science Foundation, awards scholarship funds to students who major in STEM fields and attend Elms College full-time. In order to apply, you must be a prospective full-time, first-year student at Elms College; be a prospective major in biology, computer information technology, chemistry, or mathematics, except for clinical fields such as pre-medical or teaching professions (K-12 Education). Demonstrated financial need is required. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Elms College STEM Scholarships
0,2118 Norfolk Avenue,,"Westchester, IL 60154",Gardeningbetsy@aol.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/elmhurst-garden-club-scholarship/,"The Elmhurst Garden Club Scholarship is for Illinois residents who are college juniors, seniors or graduate students majoring in horticulture, environmental studies, biology, botany and/or other related sciences. Our goal is to encourage the advancement and stimulate an interest in horticulture through education; to provide an outlet for creative expression; to further horticultural education, conservation and landscape design through gift-scholarships.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for this award, applicant must meet the following criteria:- Must submit a complete official academic transcript sent directly from the school to the scholarship chairwoman- Must have a minimum grade point average of ""B"" (3.0 on a 4.0 scale)- Must submit two letters of recommendation - one from the majoring department and one from a non-related individual- Must submit a cover letter discussing commitment to chosen career, extracurricular activities, community service and work-related experiences- Must submit a letter of acceptance (if awarded scholarship)- Must submit a photo suitable for publication (if awarded scholarship)- Must present a short program on your major at a meeting of the Elmhurst Garden Club (if awarded scholarship)8) Late applications will not be considered- Must meet ALL eligibility criteriaThe deadline for the application and all required documentation is May 15th.",Elmhurst Garden Club Scholarship
0,6102 82nd St. 8B,,"Lubbock, TX 79424",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/don-and-sybil-harrington-scholarship/,"This prestigious scholarship was established for the benefit of truly exceptional students from Lubbock County High Schools who wish to pursue their education in the fields of Mathematics, Physical Sciences, or Engineering.(adsbygoogle = window.adsbygoogle || []).push({});These are competitive awards with the primary areas of qualifications being:-Lubbock County high school senior-Student planning to pursue a degree in the physical sciences, math or engineering-Financial need may be considered-Minimum SAT Score of 1800 or minimum ACT Score of 28-High school GPA of 3.5 or higher-Academically MotivatedFor more information or to apply, please visit the scholarship provider's website.",Don & Sybil Harrington Scholarship
0,5516 Maudes Way,,"White Marsh, MD 21162",applications@cemsfund.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/cynthia-e-morgan-memorial-scholarship/,"This scholarship was established in 2005 in the name of Cynthia E. Morgan, who passed away in October 2004 after a courageous, but all-too-brief, fight with stomach cancer. It has been established in an attempt to aid select college students in paying for their post-secondary education. This year’s scholarship is set at $1,000.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must be a current resident of the state of Maryland and must be a junior or senior at a Maryland high school, or currently attending (or plan to attend) an accredited Maryland post-secondary school (college, university, trade school, or medical school). Must be the first person in his/her immediate family who will be attending a Maryland accredited post-secondary school (immediate family is defined as consisting of direct family lineage, such as brothers/sisters, mothers/fathers and grandparents on either mother's or father's side) and must be planning to enter a medical or medical-related field; medical or medical-related field shall mean the professional work of a duly licensed medical practitioner; this includes, but is not limited to, nurses, laboratory scientists, pharmacists, physiotherapists, speech therapists, occupational therapists, dietitians and bioengineers (this does not include administrative services such as secretarial or sales careers). Must be attending, or planning to attend, a Maryland post-secondary institution or medical training school (i.e. Medix School or qualified nursing program). For more information or to apply, please visit the scholarship provider's website.",Cynthia E. Morgan Memorial Scholarship
0,"2121 Euclid Ave., JH 384",,"Cleveland, OH 44115-2214",g.r.mcpherson@csuohio.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/cleveland-state-university-robert-j-noyce-scholarship-program/,"Full tuition fellowships awarded to highly qualified applicants committed to addressing social justice and change in Urban School and Communities.(adsbygoogle = window.adsbygoogle || []).push({});Scholarship Eligibility Requirements:-Be enrolled in the Master of Urban Secondary Teachers MUST program specializing in Math-Commit to teaching in either Biology and Earth Science, Biology and Chemistry, Chemistry and Physics, Physics and Biology, and Mathematics or a combination of these areas-Have a minimum GPA of 3.0 from your undergraduate degree-May be required to interview with the steering committee online or in person-At the end of the 14-month program, the applicant must have completed the MUST Program and entered the classroom teaching in a high needs school-Must be a U.S. CitizenFor more information or to apply, please visit the scholarship provider's website.",Cleveland State University Robert J. Noyce Scholarship Program
0,1007 Slater Road,Suite 400,"Durham, NC 27703",scholarship@clarkstonconsulting.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/clarkston-scholars-program/,"A Clarkston Scholar is a highly-driven student who excels in the classroom, has a focused interest and passion for the life sciences industry and intends to enter the life sciences industry upon graduation. The Clarkston Scholars Program will provide one sophomore attending a four-year college/university undergraduate program in Pennsylvania who is majoring in a life sciences-related field of study a scholarship award, dispersed once for junior year and once for senior year. In addition, the Clarkston Scholar will receive exposure to the life sciences industry through mentoring with Clarkston Consulting and participation in Pennsylvania Bio events over the course of the two-year scholarship award period.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be a sophomore at a four-year accredited college or university undergraduate program-Attend a college or university in Pennsylvania-Be enrolled in a life sciences major (e.g. biomedical, biotechnology, chemistry, pharmacy)-Have and maintain a cumulative unweighted GPA of 3.0 or higher for the entire duration of the scholarship-Be available to participate in an in-person interview in the greater Philadelphia area with a Clarkston Consulting representative as part of the finalist selection process-Be available March 9 for the scholarship award ceremony-Be willing to attend two events in the Philadelphia area per year, to be approved by their Clarkston mentor-Be a U.S. citizen or permanent resident of the United StatesEssay: In 500 words or less, write an essay stating your opinion of an issue impacting the pharmaceutical and biotech industry in the state of Pennsylvania.For more information or to apply, please visit the scholarship provider's website.",Clarkston Scholars Program
0,Attn: HR/Scholarship Program,"1527 Cole Boulevard, Suite 300","Lakewood, CO 80401",scholarships@brwncald.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/brown-and-caldwell-minority-scholarship-program/,"At Brown and Caldwell, we value diversity in the workplace, supporting organizations like the Society of Women Engineers, National Society of Black Engineers and the Society for Hispanic Professional Engineers. We've also set up a Minority Scholarship Program to help minority groups succeed in the environmental engineering industry.(adsbygoogle = window.adsbygoogle || []).push({});Criteria:-Be a United States citizen or permanent resident-Be a full-time student enrolled in his/her Junior, Senior year or graduate program at an accredited college/university-Have a declared major in civil, chemical or environmental engineering or one of the environmental sciences (e.g. biology, geology, hydro-geology, ecology)-Have a cumulative GPA of 3.0 or higher on a 4.0 scale (or equivalent on a 5.0 scale)-Be a minority (e.g. African American, Hispanic, Asian or Pacific American or Alaska Native)For more information or to apply, please visit the scholarship provider's website.",Brown and Caldwell Minority Scholarship Program
0,Boston University School of Education,2 Sherborn St,"Boston, MA 02215",schapin@bu.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/boston-university-robert-noyce-scholarship-programs/,"Boston University is excited to announce the Noyce Scholarship Program in Mathematics, a new initiative to prepare middle school and high school mathematics teachers. With funding from the National Science Foundation and the School of Education and in collaboration with six local school districts and the Graduate School of Arts and Sciences, the Noyce Program will train up to 13 graduate students a year to become mathematics teachers - and Noyce scholars receive 100% tuition support. The one-year program leads to a master's degree and initial teacher licensure. In exchange, Noyce Scholars must commit to teaching for at least two years in a high-need district upon successful completion of the teacher certification program.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must have majored in mathematics or have a degree in engineering-Must be United States citizens, nationals, or permanent resident aliens-Must commit to teaching for at least two years in a high-need district upon successful completion of the teacher certification programFor more information or to apply, please visit the scholarship provider's website.",Boston University Robert Noyce Scholarship Programs
0,400 Blandy Farm Ln,,"Boyce, VA 22620",thr8z@virginia.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/blandy-experimental-farm-undergraduate-research-education-program/,"Blandy Experimental Farm, a University of Virginia ecology field station, is located in Virginia’s beautiful Northern Shenandoah Valley. Three research faculty from the Department of Environmental Sciences, visiting scientists and graduate students conduct research on habitat and community biodiversity, reproductive ecology and plant/insect relationships. The 175-acre State Arboretum of Virginia occupies the center of Blandy, and delights visitors with its 8,000 native and exotic species specimens representing over 60 plant families. The mission of Blandy Experimental Farm is to increase understanding of the natural environment through research and education.(adsbygoogle = window.adsbygoogle || []).push({});REU or Research Experience for Undergraduates is an NSF funded program to provide mentored research experiences to qualified undergraduate students. Under the guidance of a faculty, postdoctoral associate or PhD candidate mentor, the student will select, design, and conduct a field-based ecology research project. Students are expected to develop a project proposal, collect their data, and present their findings in a final paper and in an oral presentation at the end of the summer. The program lasts just over 10 weeks, generally from early June until early August, depending on University schedules. The summer intern community includes 20-25 graduate and undergraduate ecology research students. The stipend for the 10-week internship is $4,808 and free housing is provided. Students reside in dormitory-style housing in the historic Quarters building; a full kitchen is available to prepare meals.Internship qualifications include coursework in the sciences, especially biology, ecology and environmental science preferred, and an interest or career goal in scientific research. To be considered for the internship, students must complete an application package, which includes the application form, copy of current transcript, statement of career or academic goals as they relate to the internship and two letters of recommendation. Please visit the program's web page for further details.",Blandy Experimental Farm Undergraduate Research Education Program
0,614 Dorseyville Rd,,"Pittsburgh, PA 15238",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/beulah-frey-environmental-scholarship/,"ASWP awards $1,000 scholarships to graduating high school seniors from our service area of Allegheny, Armstrong, Butler, Beaver, Fayette, Washington, and Westmoreland counties. Students who are applying to two or four-year colleges to further their studies in an environmentally-related field are eligible to apply. Applications are available beginning in January from this website or through your school's guidance office. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Beulah Frey Environmental Scholarship
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/bernold-and-beatrice-pollard-scholarship-program/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Bernold and Beatrice Pollard Scholarship Program:-Be pursuing a bachelors degree-Minimum 2.5 GPA-Preference for students from the Round Valley Indian Tribes of northern California and the Fort Bidwell Indian Community-Preference for students in STEM fieldsFor more information or to apply, please visit the scholarship provider's website.",Bernold and Beatrice Pollard Scholarship Program
0,1800 West Loop South,Suite 250,"Houston, TX 77027",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/benjamin-a-gilman-international-scholarship-program/,"The Gilman Scholarship Program is open to U.S. citizen undergraduate students who are receiving Federal Pell Grant funding at a two-year or four-year college or university to participate in study and intern abroad programs worldwide.  For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Benjamin A. Gilman International Scholarship Program
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/arizona-public-service-navajo-scholars-program-for-tribal-colleges/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Arizona Public Service Navajo Scholars Program:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 2.8 GPA-Students at Diné College, Navajo Technical College or Southwest Indian Polytechnic Institute-Majoring in science, engineering, technology or math (or a related field)-Navajo Nation tribal member and membership in any Shiprock Agency Chapter-Interest in interning or working for Arizona Public ServiceFor more information or to apply, please visit the scholarship provider's website.",Arizona Public Service Navajo Scholars Program for Tribal Colleges
