,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,500 Victory Road,,"Quincy, MA 02171",scholarship@gallagherstudent.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/health-careers-scholarship-program/,"Winners of the Health Careers Scholarship Program demonstrate a strong motivation to pursue a health care career, academic excellence, a dedication to community service and a need for financial support of their education. The program is open to higher education students entering their junior and senior years of full-time undergraduate study in the coming fall. This program is not open to first-year undergraduates, high school students or graduate students.(adsbygoogle = window.adsbygoogle || []).push({});Once your application is submitted (along with your essay), it is also required that you submit two letters of recommendation (one from a professor), current transcripts and a financial aid form, completed by your school's financial aid department.For more information or to apply, please visit the scholarship provider's website.",Health Careers Scholarship Program
0,6 North Liberty Street,,"Baltimore, MD 21201",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/hal-and-jo-cohen-graduate-nursing-faculty-scholarship/,"Current full-time or part-time graduate students enrolled at an eligible accredited Maryland post-secondary institution in a Masters of Science in Nursing (MSN, MS) program, post-graduate certificate program in nursing education, Doctorate (PhD, DNP, EdD) program or another graduate-level nursing program required to prepare individuals to become nursing faculty are eligible to apply. For purposes of this graduate nursing financial aid program, full-time is defined as nine or more graduate level credit hours per semester or recognized period as outlined by the approved nursing program of study (e.g. mini-mester, quarter, continuous year-round enrollment plan, accelerated course program); part-time is defined as any credit hours taken less than nine credit hours per semester or recognized period as outlined by the approved nursing program of study. Audited courses cannot be used to reach the credit hours required for full-time or part-time status.(adsbygoogle = window.adsbygoogle || []).push({});The Graduate Nursing Faculty Scholarship is equal to all tuition and mandatory fees for courses in the approved nursing plan of study at Maryland public and independent colleges and universities. Grant awards are subject to the availability of funds and not all eligible applicants may receive an award.Please visit the scholarship provider's website for more information.",Hal and Jo Cohen Graduate Nursing Faculty Scholarship
0,Grand Rapids Community Foundation,185 Oakes SW,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/grcf-violet-wondergem-health-science-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Violet Wondergem Health Science Scholarship, students must be residents of Kent or Ottawa counties  majoring in a health service-related field at any accredited Michigan college or university. Applicants must have financial need and a minimum 3.0 cumulative GPA.For more information or to apply, please visit the scholarship provider's website.",GRCF Violet Wondergem Health Science Scholarship
0,Grand Rapids Community Foundation,185 Oakes SW,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/grcf-roger-and-jacquelyn-vander-laan-family-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Roger and Jacquelyn Vander Laan Family Scholarship, students must be seniors at South Christian High School entering a full-time program in the fall at any accredited college, university, vocational, or technical school and majoring in healthcare, education, or business. Applicants must also have financial need and a minimum 3.0 GPA.For more information or to apply, please visit the scholarship provider's website.",GRCF Roger and Jacquelyn Vander Laan Family Scholarship
0,185 Oakes St SW,,"Grand Rapids, MI 49503",rbishop@grfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/grcf-armando-frank-quaglia-veterans-scholarship/,"Grand Rapids Community Foundation awards hundreds of scholarships annually primarily to Kent County students bound for or in college, or those pursuing a technical career.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Armando ""Frank"" Quaglia Veteran's Scholarship, students must be from Kent or Ionia County and is a veteran or family member (spouse, child, or step-child) of a veteran of the United States Armed Forces attending an accredited four-year college or university full-time majoring in engineering or a medical/healthcare field. Applicants must have financial need and a minimum 3.0 GPA.For more information or to apply, please visit the scholarship provider's website.","GRCF Armando ""Frank"" Quaglia Veteran's Scholarship"
0,215 Central Mall S Ste 100,,"Lincoln, NE 68508",robertm@lcf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/gladys-d-goodson-scholarship/,"The Gladys D. Goodson Scholarship is for student pursuing an undergraduate nursing degree. Awards are open to current high school seniors and undergraduates in Nebraska. Applicants must have at least a 3.0 GPA and financial need.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Gladys D. Goodson Scholarship
0,1135 Maple Avenue,,"Zanesville , OH 43701",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/genesis-healthcare-foundation-scholarships/,"The Genesis HealthCare Foundation is here to promote charitable support for Genesis HealthCare System. We're a 501 (c)(3) corporation and we're governed by a volunteer board of directors who are business, civic, educational and religious leaders representing our community.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must have a minimum 3.0 GPA and pursuing a degree in health care. Financial need may be considered and preference will be given to students who permanently reside within Genesis' service area: (Muskingum, Morgan, Perry, Coshocton, Guernsey, Noble counties). For more information or to apply, please visit the scholarship provider's website.",Genesis Healthcare Foundation Scholarships
0,112 N. Main Street,P.O. Box 1606,"Hopewell, VA 23860",bfalls@johnrandolphfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/franklin-d-boyce-annual-health-scholarship/,"The scholarship program is available to residents of the City of Hopewell and the following localities: Prince George, Colonial Heights, Petersburg, Fort Lee, Dinwiddie, Sussex, Surry, Chesterfield (South of Rt. 288 and East of Ironbridge Road), Charles City and Varina (Southeast Henrico, south of I-64). Student interns working for John Randolph Foundation are eligible to apply. The purpose of the scholarship is to promote a broad range of professional health occupations by awarding scholarships for attendance at institutions of higher learning.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Attending or express interest in attending college as a full or part-time student, or graduate student in the health field-Demonstrate financial need-Must have a minimum 3.0 GPAFor more information or to apply, please visit the scholarship provider's website.",Franklin D. Boyce Annual Health Scholarship
0,501 E. Saint Joseph St.,,"Rapid City, SD 57701",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/frances-m-dunn-memorial-scholarship/,"A scholarship with a minimum award of $500 per year. Funded by the children of Frances Dunn. Professors Antonen, Lee and Shirley have generously agreed to act as a screening committee to evaluate candidates for the scholarship. Awarded to a deserving non-trad single mother in the IS program (must be a sophomore, junior, or senior). Students who have earned at least a 2.5 GPA and who wish to nominate themselves should submit a letter of application and a resume to the committee.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Frances M. Dunn Memorial Scholarship
0,6599 Jacaranda Avenue,,"Fontana, CA 92336",scholarships@fontanatransport.net,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/fontana-transport-inc-scholars-program/,"The Fontana Transport Inc. Scholars Program is open to underrepresented, low-income and first-generation college-bound students. Students must be pursuing an undergraduate degree full-time in transportation, math, science, engineering, architecture, environmental design, PreMed, psychology, Spanish language/literature. The applicant does not have to be a U.S. citizen but must have a minimum 3.5 GPA and proof of attending college beginning in the fall semester. Recommendation by a faculty member is optional but highly suggested. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Fontana Transport Inc. Scholars Program
0,P.O. Box 191311,,"San Francisco, CA 94119-1311",info@equalityscholarship.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/equality-scholarship/,"eQuality Scholarship Collaborative awards scholarships to honor and encourage California students for their service to the lesbian/gay/bisexual/transgender community. Applicants for all scholarships must have demonstrated service to the LGBT+ community. Applicants of all sexual orientations and gender identities are eligible. Applicants must be a resident of northern or central California (may study elsewhere) and must have completed or expect to complete high school or equivalent within the last four years. Must plan to attend or began attending an accredited post-secondary institution (college, university, or vocational/trade school) for the first time this coming year.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible, community college transfer students must be a resident of northern or central California (but may study elsewhere), must have graduated or expect to graduate from community college within the last four years and must plan to attend or began attending an accredited four-year college or university for the first time this coming year. For more information or to apply, please visit the scholarship provider's website.",eQuality Scholarship
0,3915 Golden Valley Road,,"Minneapolis, MN 55422",CKRIEMPOWER@allina.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/empower-scholarships/,"The EMPOWER Scholarship, administered by Courage Kenny Foundation, encourages and supports ethnically diverse students who are pursuing a career in a medical or rehabilitation field. The scholarship is made possible by a generous gift from the David M. Hersey Endowment Fund of the Courage Kenny Foundation.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must identify how they will use their education and training and demonstrate their interest in rehabilitation. Selection is based on the applicant's stated intentions, past achievements, need, and graduation ranking. Applicants must be ethnically diverse students who have been accepted to or enrolled in a post-high school program, be a resident of Minnesota or Western Wisconsin or attending school in Minnesota or Western Wisconsin. For more information or to apply, please visit the scholarship provider's website.",EMPOWER Scholarships
0,P.O. Box 2000,Champlain Mill,"Winooski, VT 05404",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/elizabeth-j-davis-scholarship/,"The Elizabeth J. Davis Scholarship was established to assist home care professionals with obtaining advanced degrees, as well as students seeking a bachelor's or associate's degrees in a health profession.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility- Attends an accredited college/university, or community college (does not have to be in Vermont)- Studying nursing (RN or LPN), physical therapy, speech therapy, occupational therapy, or medical social work- Demonstrate financial need- Be a Vermont state resident- Plans to work in home care in the state of Vermont after graduation- Write two brief essaysFor more information or to apply, please visit the scholarship provider's website.",Elizabeth J. Davis Scholarship
0,16116 SW Deline Ct.,,"Beaverton, OR 97007",trustee2@danishsisterhood.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/elizabeth-garde-national-scholarship/,"The Danish Sisterhood of America is very proud of its Scholarship and Grant Program. Our Scholarship and Grant Program is made possible through generous endowments and memorial funds and are being supplemented by donations from individual members, lodges, and districts of the Danish Sisterhood.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for the Elizabeth Garde National Scholarship, applicants must have a 3.0 GPA on a 4.0 scale and be a post- high school student or graduate student seeking a degree in nursing or other medical professions. A person can only receive this award once.For more information or to apply, please visit the scholarship provider's website.",Elizabeth Garde National Scholarship
0,1840 South,1300 East,"Salt Lake City , UT 84105",finaid@westminstercollege.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/dr-dean-k-and-helen-s-christensen-endowed-scholarship/,"The Dr. Dean K. and Helen S. Christensen Endowed Scholarship was established in 1995 and is awarded to a female nursing student who is also a single parent. Applicants must have a minimum 2.5 GPA and be enrolled as a full-time nursing student to apply. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Dr. Dean K. and Helen S. Christensen Endowed Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/delaware-nursing-incentive-program/,"The Delaware Nursing Incentive Program is for full-time students enrolled in an accredited program leading to certification as an RN or LPN who are either (1) high school seniors who rank in upper half of class with at least a 2.5 cumulative, unweighted GPA, or (2) undergraduates who meet academic requirements.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Legal residents of Delaware-Full-time students enrolled in an accredited program leading to certification as an RN or LPN-High school seniors must rank in the upper half of the class with at least a 2.5 GPA-Undergraduates must have at least a 2.5 GPA-Current state employees do not have to be Delaware residents and may be considered for prorated awards if enrolled part-time-RNs with five or more years of state service may enroll in the BSN program on a full or part-time basisFor more information or to apply, please visit the scholarship provider's website.",Delaware Nursing Incentive Program
0,5516 Maudes Way,,"White Marsh, MD 21162",applications@cemsfund.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/cynthia-e-morgan-memorial-scholarship/,"This scholarship was established in 2005 in the name of Cynthia E. Morgan, who passed away in October 2004 after a courageous, but all-too-brief, fight with stomach cancer. It has been established in an attempt to aid select college students in paying for their post-secondary education. This year’s scholarship is set at $1,000.(adsbygoogle = window.adsbygoogle || []).push({});Applicants must be a current resident of the state of Maryland and must be a junior or senior at a Maryland high school, or currently attending (or plan to attend) an accredited Maryland post-secondary school (college, university, trade school, or medical school). Must be the first person in his/her immediate family who will be attending a Maryland accredited post-secondary school (immediate family is defined as consisting of direct family lineage, such as brothers/sisters, mothers/fathers and grandparents on either mother's or father's side) and must be planning to enter a medical or medical-related field; medical or medical-related field shall mean the professional work of a duly licensed medical practitioner; this includes, but is not limited to, nurses, laboratory scientists, pharmacists, physiotherapists, speech therapists, occupational therapists, dietitians and bioengineers (this does not include administrative services such as secretarial or sales careers). Must be attending, or planning to attend, a Maryland post-secondary institution or medical training school (i.e. Medix School or qualified nursing program). For more information or to apply, please visit the scholarship provider's website.",Cynthia E. Morgan Memorial Scholarship
0,9001 Stockdale Hwy,,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/csub-dr-john-and-emily-coash-scholarship/,"Dr. John Coash, Dean Emeritus of the CSUB School of Arts and Sciences, along with his wife Emily, established this scholarship in support of undergraduate or graduate-level students majoring in either geology or nursing. The award will alternate between these departments each year.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",CSUB Dr. John & Emily Coash Scholarship
0,9001 Stockdale Hwy,,"Bakersfield , CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/csub-c-richard-and-audrey-barnes-nursing-scholarship/,"This scholarship was established by C. Richard and Audrey Barnes to assist need-based students in pursuit of an undergraduate nursing degree. Award Criteria: merit and financial need, enrolled in the undergraduate nursing program, a member of an underrepresented minority group.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",CSUB C. Richard and Audrey Barnes Nursing Scholarship
0,California State University - Bakersfield,9001 Stockdale Highway,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/csub-beglin-family-awards/,"The CSUB Beglin Family Awards were established by Philip J. and Kelley H. Beglin. Kelley is a lecturer at CSUB. Two scholarships are awarded one for a nursing student and one for a theatre-arts student. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CSUB Beglin Family Awards
0,"45-1 Ramsey Road, Shirley",,"Long Island City, NY 11967",marketing@creative-biolabs.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/creative-biolabs-scholarship-program/,"As the leading custom service provider specializing in antibody production and engineering fields, Creative Biolabs is always happy to support the young and ambitious talents in our field.(adsbygoogle = window.adsbygoogle || []).push({});In an effort to further support their higher education on medical and science-related field, Creative Biolabs is proud to announce its first spring scholarship program. We will award $1,000 to an outstanding college student in the upcoming spring semester.Both undergraduate and graduate students majoring in a science related field, such as biology, biochemistry, chemistry, and molecular biology, are encouraged to apply.Eligibility:-Submit a written assay of at least 500 words, introducing yourself and telling us your views on a specific topic in the science field, as well as the reason why you apply for the scholarship-Aside from the essay, candidates also need to submit a transcript of records-Applicants must major in a science related field-Candidates must be enrolled as a freshman, undergraduate or graduate student at an accredited college or university-All eligible candidates must reach a cumulative average grade of a 3.0 GPAFor more information or to apply, please visit the scholarship provider's website.",Creative Biolabs Scholarship Program
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/cosby-h-watson-memorial-scholarship-in-nursing/,"To honor Cosby H. Watson, her family and friend established this scholarship to support area pre-nursing students with a passion for serving and caring for others.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must have a minimum 3.0 GPA-Pursuing an undergraduate degree-Full or part-time enrollment-Attending pre-nursing program at Delta College or Saginaw Valley State University (SVSU) (not currently admitted into the school of nursing)-Resident of the Great Lakes Bay RegionFor more information or to apply, please visit the scholarship provider's website.",Cosby H. Watson Memorial Scholarship in Nursing
0,P.O. Box 26657,,"Raleigh, NC 27611-6657",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/colon-furr-memorial-nursing-scholarship/,"The Colon Furr Memorial Nursing Scholarship is available to any person who resides in North Carolina and has been accepted or is enrolled in a one-year licensed practical nurse program or is enrolled in a two-, three- or four-year program that leads to certification as a registered nurse. The school must be in North Carolina. An American Legion Post must sponsor an applicant.(adsbygoogle = window.adsbygoogle || []).push({});Applications without the endorsement of an American Legion Post in North Carolina will not be considered.For more information or to apply, please visit the scholarship provider's website.",Colon Furr Memorial Nursing Scholarship
0,1007 Slater Road,Suite 400,"Durham, NC 27703",scholarship@clarkstonconsulting.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/clarkston-scholars-program/,"A Clarkston Scholar is a highly-driven student who excels in the classroom, has a focused interest and passion for the life sciences industry and intends to enter the life sciences industry upon graduation. The Clarkston Scholars Program will provide one sophomore attending a four-year college/university undergraduate program in Pennsylvania who is majoring in a life sciences-related field of study a scholarship award, dispersed once for junior year and once for senior year. In addition, the Clarkston Scholar will receive exposure to the life sciences industry through mentoring with Clarkston Consulting and participation in Pennsylvania Bio events over the course of the two-year scholarship award period.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be a sophomore at a four-year accredited college or university undergraduate program-Attend a college or university in Pennsylvania-Be enrolled in a life sciences major (e.g. biomedical, biotechnology, chemistry, pharmacy)-Have and maintain a cumulative unweighted GPA of 3.0 or higher for the entire duration of the scholarship-Be available to participate in an in-person interview in the greater Philadelphia area with a Clarkston Consulting representative as part of the finalist selection process-Be available March 9 for the scholarship award ceremony-Be willing to attend two events in the Philadelphia area per year, to be approved by their Clarkston mentor-Be a U.S. citizen or permanent resident of the United StatesEssay: In 500 words or less, write an essay stating your opinion of an issue impacting the pharmaceutical and biotech industry in the state of Pennsylvania.For more information or to apply, please visit the scholarship provider's website.",Clarkston Scholars Program
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/cigna-foundation-tribal-scholars-healthcare-for-tribal-college-students/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the CIGNA Foundation Tribal Scholars Healthcare Program:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Attending a tribal college in Arizona, Washington, or Wisconsin-Studying Social & Behavioral Science, Public Health, Social Science, Chemical Dependency Studies, Medical Office Mid-Management, Medical Assistant, Pre-Health Information Management, Pre-Nursing, Medical Transcriptionist, or Nursing-Interest in internship opportunities with Cigna-Leadership qualities and involvement in the Native communityFor more information or to apply, please visit the scholarship provider's website.",CIGNA Foundation Tribal Scholars Healthcare for Tribal College Students
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/cigna-foundation-tribal-scholars-healthcare/,"The American Indian College Fund Full Circle Scholarship Program scholarships are awarded to students attending non-tribal colleges.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for Full Circle scholarships include:-U.S. citizenship-Enrolled full-time in an accredited public or private (non-profit) college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the CIGNA Foundation Tribal Scholars Healthcare Program:-Be a Junior or Senior in college-Minimum 3.0 GPA-Attending school in Arizona, Colorado, Washington, or California-Studying Pre-Med, Pharmaceutical, Nursing, Dentistry, or Health TechnologiesFor more information or to apply, please visit the scholarship provider's website.",CIGNA Foundation Tribal Scholars Healthcare
0,Church of the Brethren,1451 Dundee Avenue,"Elgin, IL 60120",rrowan@brethren.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/church-of-the-brethren-nursing-scholarships/,"The Church of the Brethren awards a limited number of scholarships each year to individuals enrolled in a nursing program. Candidates for the scholarships must be enrolled in a LPN, RN, or nursing graduate program and members of the Church of the Brethren. Scholarships  are for RN and graduate nurse candidates LPN candidates. A preference is given to new applications. Also, a preference will be given to individuals who are in their second year of an associate’s degree or third year of a baccalaureate program. Scholarship recipients are eligible for only one scholarship per degree. Applicants must provide proof of enrollment in a nursing program.(adsbygoogle = window.adsbygoogle || []).push({});Nominees must be members of the Church of the Brethren. Candidates awarded scholarships will be notified in July and funds will be sent directly to the appropriate school for the Fall term.For more information and to apply, visit the website above.",Church of the Brethren Nursing Scholarships
0,100 S Main Ave.,Suite 202,"Sidney, OH 45365-2771",info@commfoun.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/catherine-moloney-nursing-scholarship/,"To be eligible for the Catherine Moloney Nursing Scholarship, the applicant must be a Shelby County (Ohio) resident pursuing a registered nursing (RN) degree. Eligible persons may apply during any year of their education, however, licensed RNs are not eligible for continuing education.(adsbygoogle = window.adsbygoogle || []).push({});Selection based on financial need, academic ability and demonstrated ""empathy which is necessary, the compassion which is required, and the requisite patience in order to enjoy and devote oneself to a long and fruitful nursing career.""For more information or to apply, please visit the scholarship provider's website.",Catherine Moloney Nursing Scholarship
0,1776 D St NW,,"Washington, DC 20006-5303",CarolineEHoltScholarship@NSDAR.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/caroline-e-holt-nursing-scholarship/,"A one-time $2,500 award is given to three students who are in financial need and who have been accepted or is currently enrolled in an accredited school of nursing. A letter of acceptance into a nursing program or a transcript stating the applicant is in a nursing program must be included with the application.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Caroline E. Holt Nursing Scholarship
0,611 W Park St,,"Urbana, IL 61801",volunteer.services@carle.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/carle-auxiliary-health-care-career-college-scholarship/,"The Auxiliary Scholarship awards $1,000 per year to full-time students enrolled in an approved health care field. The Carle Auxiliary awards between twelve (12) and eighteen (18) $1,000 scholarships annually to students pursuing health care careers. Two mandatory requirements: The first is that that student be able to prove that they are in a curriculum that results in health care employment like nursing, radiology technology, and so forth. The second is that they are a permanent resident of Champaign, Clark, Clay, Coles, Crawford, Cumberland, Dewitt, Douglas, Edgar, Effingham, Fayette, Ford, Iroquois, Jasper, Lawrence, Macon, Moultrie, Piatt, Richland, Shelby, or Vermillion regardless of the location of their college.(adsbygoogle = window.adsbygoogle || []).push({});Students will be considered if enrolled in college level courses from junior college through post-doctorate but can be awarded to high school students if they are already accepted at a college at the time of application. For more information or to apply, please visit the scholarship provider's website.",Carle Auxiliary Health Care Career College Scholarship
0,Boston University School of Education,2 Sherborn St,"Boston, MA 02215",schapin@bu.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/boston-university-robert-noyce-scholarship-programs/,"Boston University is excited to announce the Noyce Scholarship Program in Mathematics, a new initiative to prepare middle school and high school mathematics teachers. With funding from the National Science Foundation and the School of Education and in collaboration with six local school districts and the Graduate School of Arts and Sciences, the Noyce Program will train up to 13 graduate students a year to become mathematics teachers - and Noyce scholars receive 100% tuition support. The one-year program leads to a master's degree and initial teacher licensure. In exchange, Noyce Scholars must commit to teaching for at least two years in a high-need district upon successful completion of the teacher certification program.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must have majored in mathematics or have a degree in engineering-Must be United States citizens, nationals, or permanent resident aliens-Must commit to teaching for at least two years in a high-need district upon successful completion of the teacher certification programFor more information or to apply, please visit the scholarship provider's website.",Boston University Robert Noyce Scholarship Programs
0,Bethesda Lutheran Communities,600 Hoffman Drive,"Watertown, WI 53094",chris.dovnik@mailblc.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/bethesda-lutheran-communities-lutheran-student-scholastic-and-service-scholarship/,"Bethesda Lutheran Communities offers two scholarships to Lutheran students pursuing undergraduate degrees in any area of service to people with developmental disabilities.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility/Requirements:Be an active, communicant member of a Lutheran congregation. Be a freshmen, sophomore, or junior at an accredited college/university. Have a minimum 3.0 GPA. Have a career objective in the field of intellectual and developmental disabilities.",Bethesda Lutheran Communities Lutheran Student Scholastic & Service Scholarship
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/bernold-and-beatrice-pollard-scholarship-program/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Bernold and Beatrice Pollard Scholarship Program:-Be pursuing a bachelors degree-Minimum 2.5 GPA-Preference for students from the Round Valley Indian Tribes of northern California and the Fort Bidwell Indian Community-Preference for students in STEM fieldsFor more information or to apply, please visit the scholarship provider's website.",Bernold and Beatrice Pollard Scholarship Program
0,1800 West Loop South,Suite 250,"Houston, TX 77027",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/benjamin-a-gilman-international-scholarship-program/,"The Gilman Scholarship Program is open to U.S. citizen undergraduate students who are receiving Federal Pell Grant funding at a two-year or four-year college or university to participate in study and intern abroad programs worldwide.  For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Benjamin A. Gilman International Scholarship Program
0,c/o Arkansas Nurses Association,"1123 South University, Suite 1015","Little Rock, AR 72204",arna@arna.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/arnf-research-grants/,"To be eligible for the research grant, the applicant must hold an Arkansas Nursing license in good standing with the Arkansas State Board of Nursing (LPN, RN, APN) and have graduated from an NLNAC or CCNE accredited program (applies only to applicants who have completed a Baccalaureate in Nursing or Masters in Nursing). Funds from the scholarship will be applied toward a research project approved by an IRB in any regionally accredited institution of higher learning. Current Arkansas Nurses Association Officers and Board of Trustees are ineligible to apply. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",ARNF Research Grants
